scenario,payload_mass,execution_horizon,sequence_id,action_offset,executed_horizon,decision_status,policy_source,runtime_fallback,failure_stage,deadline_exceeded,state_mismatch_exceeded,state_mismatch_rad,policy_latency_ms,simulated_inference_wait_s,executed_interventions,planned_interventions,supervisor_latency_ms,observation_q,dispatch_q,actual_q_after
single_block,0.5,1,9,9,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.146699997771066,"[-0.024213109272854708, -0.6864773039621175, -0.01978950443387115, -2.1412669269861513, -0.029278358401661837, 1.6069991989012922, 0.59609226772737]","[-0.024213109272854708, -0.6864773039621175, -0.01978950443387115, -2.1412669269861513, -0.029278358401661837, 1.6069991989012922, 0.59609226772737]","[-0.027064374666166305, -0.6792474700737416, -0.02229183626232983, -2.1292991578091636, -0.03261580520688557, 1.6133271487076835, 0.5786806274562311]"
single_block,0.5,1,10,10,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.017799995082896,"[-0.027064374666166305, -0.6792474700737416, -0.02229183626232983, -2.1292991578091636, -0.03261580520688557, 1.6133271487076835, 0.5786806274562311]","[-0.027064374666166305, -0.6792474700737416, -0.02229183626232983, -2.1292991578091636, -0.03261580520688557, 1.6133271487076835, 0.5786806274562311]","[-0.029985640738371438, -0.6722273002632867, -0.02493599096238187, -2.117149819609539, -0.03596640302306321, 1.6196881923775, 0.5613314539678643]"
single_block,0.5,1,11,11,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.824599997140467,"[-0.029985640738371438, -0.6722273002632867, -0.02493599096238187, -2.117149819609539, -0.03596640302306321, 1.6196881923775, 0.5613314539678643]","[-0.029985640738371438, -0.6722273002632867, -0.02493599096238187, -2.117149819609539, -0.03596640302306321, 1.6196881923775, 0.5613314539678643]","[-0.03285859329285801, -0.6653251942558825, -0.027479067439447096, -2.10483403324368, -0.03930334805244446, 1.6261352923661825, 0.5439134271038121]"
single_block,0.5,1,12,12,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.5598000035388395,"[-0.03285859329285801, -0.6653251942558825, -0.027479067439447096, -2.10483403324368, -0.03930334805244446, 1.6261352923661825, 0.5439134271038121]","[-0.03285859329285801, -0.6653251942558825, -0.027479067439447096, -2.10483403324368, -0.03930334805244446, 1.6261352923661825, 0.5439134271038121]","[-0.035625873047013035, -0.6584508260371713, -0.029809502177821294, -2.092465308421188, -0.04260694967068914, 1.6326263217809782, 0.5264645981761875]"
single_block,0.5,1,13,13,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.998400003591087,"[-0.035625873047013035, -0.6584508260371713, -0.029809502177821294, -2.092465308421188, -0.04260694967068914, 1.6326263217809782, 0.5264645981761875]","[-0.035625873047013035, -0.6584508260371713, -0.029809502177821294, -2.092465308421188, -0.04260694967068914, 1.6326263217809782, 0.5264645981761875]","[-0.03829997361817553, -0.6515261409691405, -0.031960170485640524, -2.0801855446091553, -0.04587360435594916, 1.6390755210502475, 0.5091098183950781]"
single_block,0.5,1,14,14,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.821800004923716,"[-0.03829997361817553, -0.6515261409691405, -0.031960170485640524, -2.0801855446091553, -0.04587360435594916, 1.6390755210502475, 0.5091098183950781]","[-0.03829997361817553, -0.6515261409691405, -0.031960170485640524, -2.0801855446091553, -0.04587360435594916, 1.6390755210502475, 0.5091098183950781]","[-0.04094672349469402, -0.6444859449732486, -0.034053802152017365, -2.0679989000092327, -0.04914057816496185, 1.6455017959289706, 0.49168909594766536]"
single_block,0.5,1,15,15,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.273800001305062,"[-0.04094672349469402, -0.6444859449732486, -0.034053802152017365, -2.0679989000092327, -0.04914057816496185, 1.6455017959289706, 0.49168909594766536]","[-0.04094672349469402, -0.6444859449732486, -0.034053802152017365, -2.0679989000092327, -0.04914057816496185, 1.6455017959289706, 0.49168909594766536]","[-0.04362603689607821, -0.6373517599269396, -0.03621750090937202, -2.055902210867545, -0.052414061768965875, 1.651890765601251, 0.4743290813046047]"
single_block,0.5,1,16,16,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.699599998479243,"[-0.04362603689607821, -0.6373517599269396, -0.03621750090937202, -2.055902210867545, -0.052414061768965875, 1.651890765601251, 0.4743290813046047]","[-0.04362603689607821, -0.6373517599269396, -0.03621750090937202, -2.055902210867545, -0.052414061768965875, 1.651890765601251, 0.4743290813046047]","[-0.04636080340131573, -0.6301616688635973, -0.03848887951602591, -2.043825813365929, -0.055711701782058004, 1.6582840762590958, 0.45690515700184364]"
single_block,0.5,1,17,17,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.0818999952753074,"[-0.04636080340131573, -0.6301616688635973, -0.03848887951602591, -2.043825813365929, -0.055711701782058004, 1.6582840762590958, 0.45690515700184364]","[-0.04636080340131573, -0.6301616688635973, -0.03848887951602591, -2.043825813365929, -0.055711701782058004, 1.6582840762590958, 0.45690515700184364]","[-0.04913758950233687, -0.6229806736547866, -0.040842392065211286, -2.0317258299336824, -0.059023834397614924, 1.6646909237315444, 0.4394568507981171]"
single_block,0.5,1,18,18,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.582799996773247,"[-0.04913758950233687, -0.6229806736547866, -0.040842392065211286, -2.0317258299336824, -0.059023834397614924, 1.6646909237315444, 0.4394568507981171]","[-0.04913758950233687, -0.6229806736547866, -0.040842392065211286, -2.0317258299336824, -0.059023834397614924, 1.6646909237315444, 0.4394568507981171]","[-0.05191969445917167, -0.6158757215235362, -0.043210198374241345, -2.019599624686903, -0.06232803851589089, 1.671083501324037, 0.42210672240939895]"
single_block,0.5,1,19,19,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.198800001584459,"[-0.05191969445917167, -0.6158757215235362, -0.043210198374241345, -2.019599624686903, -0.06232803851589089, 1.671083501324037, 0.42210672240939895]","[-0.05191969445917167, -0.6158757215235362, -0.043210198374241345, -2.019599624686903, -0.06232803851589089, 1.671083501324037, 0.42210672240939895]","[-0.05468658950690752, -0.6088304053995566, -0.0455421710667368, -2.0074140612140376, -0.0656327216160146, 1.677499959182042, 0.4046909810755131]"
single_block,0.5,1,20,20,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.221799998253118,"[-0.05468658950690752, -0.6088304053995566, -0.0455421710667368, -2.0074140612140376, -0.0656327216160146, 1.677499959182042, 0.4046909810755131]","[-0.05468658950690752, -0.6088304053995566, -0.0455421710667368, -2.0074140612140376, -0.0656327216160146, 1.677499959182042, 0.4046909810755131]","[-0.05742429511646549, -0.6018295429312769, -0.04781874146022723, -1.9952068350981476, -0.06892207551161568, 1.683916991026154, 0.38733335558677334]"
single_block,0.5,1,21,21,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,4.933199998049531,"[-0.05742429511646549, -0.6018295429312769, -0.04781874146022723, -1.9952068350981476, -0.06892207551161568, 1.683916991026154, 0.38733335558677334]","[-0.05742429511646549, -0.6018295429312769, -0.04781874146022723, -1.9952068350981476, -0.06892207551161568, 1.683916991026154, 0.38733335558677334]","[-0.060144994430142505, -0.5948241812911109, -0.050058145459961165, -1.9829813589392626, -0.07221227751065169, 1.6903535161294982, 0.36990882323000435]"
single_block,0.5,1,22,22,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.11519999417942,"[-0.060144994430142505, -0.5948241812911109, -0.050058145459961165, -1.9829813589392626, -0.07221227751065169, 1.6903535161294982, 0.36990882323000435]","[-0.060144994430142505, -0.5948241812911109, -0.050058145459961165, -1.9829813589392626, -0.07221227751065169, 1.6903535161294982, 0.36990882323000435]","[-0.06286321286247568, -0.587790508236668, -0.052292355353078177, -1.9707641981132127, -0.07550389612550727, 1.6967982007188207, 0.3524580471437398]"
single_block,0.5,1,23,23,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.057500002498273,"[-0.06286321286247568, -0.587790508236668, -0.052292355353078177, -1.9707641981132127, -0.07550389612550727, 1.6967982007188207, 0.3524580471437398]","[-0.06286321286247568, -0.587790508236668, -0.052292355353078177, -1.9707641981132127, -0.07550389612550727, 1.6967982007188207, 0.3524580471437398]","[-0.06558895473116398, -0.5807346844370936, -0.05454749000720917, -1.95859909177283, -0.07878984843670338, 1.7032072991207161, 0.33510548163061843]"
single_block,0.5,1,24,24,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.644299999403302,"[-0.06558895473116398, -0.5807346844370936, -0.05454749000720917, -1.95859909177283, -0.07878984843670338, 1.7032072991207161, 0.33510548163061843]","[-0.06558895473116398, -0.5807346844370936, -0.05454749000720917, -1.95859909177283, -0.07878984843670338, 1.7032072991207161, 0.33510548163061843]","[-0.06832968937042436, -0.573641007948295, -0.0568292452712869, -1.946450593318564, -0.08208718437036244, 1.7096170059064957, 0.31768858610801787]"
single_block,0.5,1,25,25,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.3849000032641925,"[-0.06832968937042436, -0.573641007948295, -0.0568292452712869, -1.946450593318564, -0.08208718437036244, 1.7096170059064957, 0.31768858610801787]","[-0.06832968937042436, -0.573641007948295, -0.0568292452712869, -1.946450593318564, -0.08208718437036244, 1.7096170059064957, 0.31768858610801787]","[-0.07107717431912011, -0.566539456376297, -0.059127954822609165, -1.9343222109095437, -0.08538122158907255, 1.7160115037420727, 0.300331384563459]"
single_block,0.5,1,26,26,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.335200003173668,"[-0.07107717431912011, -0.566539456376297, -0.059127954822609165, -1.9343222109095437, -0.08538122158907255, 1.7160115037420727, 0.300331384563459]","[-0.07107717431912011, -0.566539456376297, -0.059127954822609165, -1.9343222109095437, -0.08538122158907255, 1.7160115037420727, 0.300331384563459]","[-0.07382768980640596, -0.5594332675810421, -0.06142913822121213, -1.9221761174679446, -0.0886821141228104, 1.7224226434313261, 0.28290814745697146]"
single_block,0.5,1,27,27,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,8.145699997839984,"[-0.07382768980640596, -0.5594332675810421, -0.06142913822121213, -1.9221761174679446, -0.0886821141228104, 1.7224226434313261, 0.28290814745697146]","[-0.07382768980640596, -0.5594332675810421, -0.06142913822121213, -1.9221761174679446, -0.0886821141228104, 1.7224226434313261, 0.28290814745697146]","[-0.07657500906129402, -0.552339632419399, -0.06372251921114688, -1.9100068838466058, -0.09198358748304993, 1.7288499374739803, 0.26545866946902646]"
single_block,0.5,1,28,28,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.8349999962956645,"[-0.07657500906129402, -0.552339632419399, -0.06372251921114688, -1.9100068838466058, -0.09198358748304993, 1.7288499374739803, 0.26545866946902646]","[-0.07657500906129402, -0.552339632419399, -0.06372251921114688, -1.9100068838466058, -0.09198358748304993, 1.7288499374739803, 0.26545866946902646]","[-0.07931293170650662, -0.5452828032241022, -0.0660015258496072, -1.8978438330378233, -0.09527332537005588, 1.7352559759764425, 0.2481066912135141]"
single_block,0.5,1,29,29,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.4000000018277206,"[-0.07931293170650662, -0.5452828032241022, -0.0660015258496072, -1.8978438330378233, -0.09527332537005588, 1.7352559759764425, 0.2481066912135141]","[-0.07931293170650662, -0.5452828032241022, -0.0660015258496072, -1.8978438330378233, -0.09527332537005588, 1.7352559759764425, 0.2481066912135141]","[-0.08204768545245543, -0.5382347893074101, -0.06827004702414799, -1.8856598054553353, -0.09856819321461333, 1.741675546961766, 0.23068957072824264]"
single_block,0.5,1,30,30,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.5342999985441566,"[-0.08204768545245543, -0.5382347893074101, -0.06827004702414799, -1.8856598054553353, -0.09856819321461333, 1.741675546961766, 0.23068957072824264]","[-0.08204768545245543, -0.5382347893074101, -0.06827004702414799, -1.8856598054553353, -0.09856819321461333, 1.741675546961766, 0.23068957072824264]","[-0.08477982713514466, -0.5311952444967794, -0.07053643454813721, -1.873483219565382, -0.10185667238006717, 1.7480856029029943, 0.21333168559899754]"
single_block,0.5,1,31,31,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.081699997594114,"[-0.08477982713514466, -0.5311952444967794, -0.07053643454813721, -1.873483219565382, -0.10185667238006717, 1.7480856029029943, 0.21333168559899754]","[-0.08477982713514466, -0.5311952444967794, -0.07053643454813721, -1.873483219565382, -0.10185667238006717, 1.7480856029029943, 0.21333168559899754]","[-0.08751599575642016, -0.5241396589653358, -0.07280765075740302, -1.8612973688913066, -0.10515246674793771, 1.7545103880341977, 0.19590777809979218]"
single_block,0.5,1,32,32,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.091800001740921,"[-0.08751599575642016, -0.5241396589653358, -0.07280765075740302, -1.8612973688913066, -0.10515246674793771, 1.7545103880341977, 0.19590777809979218]","[-0.08751599575642016, -0.5241396589653358, -0.07280765075740302, -1.8612973688913066, -0.10515246674793771, 1.7545103880341977, 0.19590777809979218]","[-0.090256912044277, -0.5170677909466069, -0.07508760705649825, -1.8491110823789438, -0.10845164442716276, 1.7609442682874066, 0.17845796524767346]"
single_block,0.5,1,33,33,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.276500000036322,"[-0.090256912044277, -0.5170677909466069, -0.07508760705649825, -1.8491110823789438, -0.10845164442716276, 1.7609442682874066, 0.17845796524767346]","[-0.090256912044277, -0.5170677909466069, -0.07508760705649825, -1.8491110823789438, -0.10845164442716276, 1.7609442682874066, 0.17845796524767346]","[-0.09299781797461927, -0.5100005842884036, -0.07737253230110445, -1.8369563192148044, -0.11174235911023876, 1.7673481090584109, 0.16110608016674968]"
single_block,0.5,1,34,34,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.587200005014893,"[-0.09299781797461927, -0.5100005842884036, -0.07737253230110445, -1.8369563192148044, -0.11174235911023876, 1.7673481090584109, 0.16110608016674968]","[-0.09299781797461927, -0.5100005842884036, -0.07737253230110445, -1.8369563192148044, -0.11174235911023876, 1.7673481090584109, 0.16110608016674968]","[-0.09574083165222008, -0.5029202318109105, -0.07965836339039033, -1.824796711536473, -0.11504003904537101, 1.7737599630712282, 0.14368929985175152]"
single_block,0.5,1,35,35,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.319900006928947,"[-0.09574083165222008, -0.5029202318109105, -0.07965836339039033, -1.824796711536473, -0.11504003904537101, 1.7737599630712282, 0.14368929985175152]","[-0.09574083165222008, -0.5029202318109105, -0.07965836339039033, -1.824796711536473, -0.11504003904537101, 1.7737599630712282, 0.14368929985175152]","[-0.09848040347152792, -0.4958453941968693, -0.0819406475451686, -1.8126471906653514, -0.11833124953937713, 1.7801610434815163, 0.12633176479711963]"
single_block,0.5,1,36,36,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.411300000560004,"[-0.09848040347152792, -0.4958453941968693, -0.0819406475451686, -1.8126471906653514, -0.11833124953937713, 1.7801610434815163, 0.12633176479711963]","[-0.09848040347152792, -0.4958453941968693, -0.0819406475451686, -1.8126471906653514, -0.11833124953937713, 1.7801610434815163, 0.12633176479711963]","[-0.10121966428331168, -0.48876521647974774, -0.08421912476474669, -1.800479980405392, -0.12162839983093843, 1.7865794844683935, 0.10890803890475027]"
single_block,0.5,1,37,37,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.869599997822661,"[-0.10121966428331168, -0.48876521647974774, -0.08421912476474669, -1.800479980405392, -0.12162839983093843, 1.7865794844683935, 0.10890803890475027]","[-0.10121966428331168, -0.48876521647974774, -0.08421912476474669, -1.800479980405392, -0.12162839983093843, 1.7865794844683935, 0.10890803890475027]","[-0.10395880702621331, -0.4816868111620712, -0.08649621257489969, -1.7882988607858643, -0.12492731508262744, 1.7930114306660105, 0.0914582024481913]"
single_block,0.5,1,38,38,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.826900003943592,"[-0.10395880702621331, -0.4816868111620712, -0.08649621257489969, -1.7882988607858643, -0.12492731508262744, 1.7930114306660105, 0.0914582024481913]","[-0.10395880702621331, -0.4816868111620712, -0.08649621257489969, -1.7882988607858643, -0.12492731508262744, 1.7930114306660105, 0.0914582024481913]","[-0.10669527826885948, -0.4746301201608517, -0.08877213765427457, -1.7761366239409406, -0.12821668874649791, 1.7994175399907648, 0.07410615298884603]"
single_block,0.5,1,39,39,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.445700000564102,"[-0.10669527826885948, -0.4746301201608517, -0.08877213765427457, -1.7761366239409406, -0.12821668874649791, 1.7994175399907648, 0.07410615298884603]","[-0.10669527826885948, -0.4746301201608517, -0.08877213765427457, -1.7761366239409406, -0.12821668874649791, 1.7994175399907648, 0.07410615298884603]","[-0.10943409288595199, -0.4675697223614118, -0.09104900593304259, -1.7639615068863705, -0.13151284830714674, 1.8058345326158, 0.0566891756232363]"
single_block,0.5,1,40,40,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.202700002177153,"[-0.10943409288595199, -0.4675697223614118, -0.09104900593304259, -1.7639615068863705, -0.13151284830714674, 1.8058345326158, 0.0566891756232363]","[-0.10943409288595199, -0.4675697223614118, -0.09104900593304259, -1.7639615068863705, -0.13151284830714674, 1.8058345326158, 0.0566891756232363]","[-0.11217207445371417, -0.46051445456148565, -0.09332711448378667, -1.7517972751648778, -0.13480327022368255, 1.8122405928190317, 0.0393315371698377]"
single_block,0.5,1,41,41,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,7.2146000020438805,"[-0.11217207445371417, -0.46051445456148565, -0.09332711448378667, -1.7517972751648778, -0.13480327022368255, 1.8122405928190317, 0.0393315371698377]","[-0.11217207445371417, -0.46051445456148565, -0.09332711448378667, -1.7517972751648778, -0.13480327022368255, 1.8122405928190317, 0.0393315371698377]","[-0.11491251834737042, -0.4534462938511005, -0.09560711811015564, -1.7396208846965282, -0.13810048255266955, 1.8186621389934952, 0.02190781793746902]"
single_block,0.5,1,42,42,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.620600000838749,"[-0.11491251834737042, -0.4534462938511005, -0.09560711811015564, -1.7396208846965282, -0.13810048255266955, 1.8186621389934952, 0.02190781793746902]","[-0.11491251834737042, -0.4534462938511005, -0.09560711811015564, -1.7396208846965282, -0.13810048255266955, 1.8186621389934952, 0.02190781793746902]","[-0.1176544443608477, -0.44636953572029325, -0.09788931959578473, -1.7274387746352617, -0.14140010141569326, 1.8250944078355311, 0.004458075864537601]"
single_block,0.5,1,43,43,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.220600000233389,"[-0.1176544443608477, -0.44636953572029325, -0.09788931959578473, -1.7274387746352617, -0.14140010141569326, 1.8250944078355311, 0.004458075864537601]","[-0.1176544443608477, -0.44636953572029325, -0.09788931959578473, -1.7274387746352617, -0.14140010141569326, 1.8250944078355311, 0.004458075864537601]","[-0.12039341903305589, -0.43930557356880073, -0.10017018696559703, -1.7152824987260307, -0.14469026076116875, 1.8314983210866982, -0.012893863667365684]"
single_block,0.5,1,44,44,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.663699994329363,"[-0.12039341903305589, -0.43930557356880073, -0.10017018696559703, -1.7152824987260307, -0.14469026076116875, 1.8314983210866982, -0.012893863667365684]","[-0.12039341903305589, -0.43930557356880073, -0.10017018696559703, -1.7152824987260307, -0.14469026076116875, 1.8314983210866982, -0.012893863667365684]","[-0.12313326663036117, -0.4322329285829673, -0.10244972660147261, -1.703116045840554, -0.14798687377178063, 1.8379125106589136, -0.030310786695734733]"
single_block,0.5,1,45,45,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.468800001835916,"[-0.12313326663036117, -0.4322329285829673, -0.10244972660147261, -1.703116045840554, -0.14798687377178063, 1.8379125106589136, -0.030310786695734733]","[-0.12313326663036117, -0.4322329285829673, -0.10244972660147261, -1.703116045840554, -0.14798687377178063, 1.8379125106589136, -0.030310786695734733]","[-0.1258705434067212, -0.4251667621029597, -0.10472715274313096, -1.6909598333849105, -0.15127733009533006, 1.844316057492849, -0.047668428889226136]"
single_block,0.5,1,46,46,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.658000001858454,"[-0.1258705434067212, -0.4251667621029597, -0.10472715274313096, -1.6909598333849105, -0.15127733009533006, 1.844316057492849, -0.047668428889226136]","[-0.1258705434067212, -0.4251667621029597, -0.10472715274313096, -1.6909598333849105, -0.15127733009533006, 1.844316057492849, -0.047668428889226136]","[-0.12860921581165222, -0.418092361781337, -0.10700434262164339, -1.6787877472281203, -0.15457422407384153, 1.8507363402701804, -0.06509220061939906]"
single_block,0.5,1,47,47,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.7483999989926815,"[-0.12860921581165222, -0.418092361781337, -0.10700434262164339, -1.6787877472281203, -0.15457422407384153, 1.8507363402701804, -0.06509220061939906]","[-0.12860921581165222, -0.418092361781337, -0.10700434262164339, -1.6787877472281203, -0.15457422407384153, 1.8507363402701804, -0.06509220061939906]","[-0.13134931366923572, -0.41101552337364355, -0.10928328183337685, -1.666605799911371, -0.157873432686987, 1.8571686226781488, -0.08254200115080414]"
single_block,0.5,1,48,48,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.968100005702581,"[-0.13134931366923572, -0.41101552337364355, -0.10928328183337685, -1.666605799911371, -0.157873432686987, 1.8571686226781488, -0.08254200115080414]","[-0.13134931366923572, -0.41101552337364355, -0.10928328183337685, -1.666605799911371, -0.157873432686987, 1.8571686226781488, -0.08254200115080414]","[-0.13408735628478446, -0.4039564383203935, -0.1115620555679308, -1.654446387842875, -0.16116328691497842, 1.8635734210111516, -0.09989397595104164]"
single_block,0.5,1,49,49,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.868799999007024,"[-0.13408735628478446, -0.4039564383203935, -0.1115620555679308, -1.654446387842875, -0.16116328691497842, 1.8635734210111516, -0.09989397595104164]","[-0.13408735628478446, -0.4039564383203935, -0.1115620555679308, -1.654446387842875, -0.16116328691497842, 1.8635734210111516, -0.09989397595104164]","[-0.13682746072154708, -0.39689067494658387, -0.11384167723614136, -1.6422744869228647, -0.16445980413366476, 1.8699894216086794, -0.11731091124792348]"
single_block,0.5,1,50,50,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.552499998884741,"[-0.13682746072154708, -0.39689067494658387, -0.11384167723614136, -1.6422744869228647, -0.16445980413366476, 1.8699894216086794, -0.11731091124792348]","[-0.13682746072154708, -0.39689067494658387, -0.11384167723614136, -1.6422744869228647, -0.16445980413366476, 1.8699894216086794, -0.11731091124792348]","[-0.13956586072072275, -0.3898308055716597, -0.11612068700607882, -1.630113805072597, -0.1677504277192677, 1.8763944272449025, -0.1346685248521804]"
single_block,0.5,1,51,51,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.6468999973731115,"[-0.13956586072072275, -0.3898308055716597, -0.11612068700607882, -1.630113805072597, -0.1677504277192677, 1.8763944272449025, -0.1346685248521804]","[-0.13956586072072275, -0.3898308055716597, -0.11612068700607882, -1.630113805072597, -0.1677504277192677, 1.8763944272449025, -0.1346685248521804]","[-0.1423058707680071, -0.3827598927658763, -0.1184001124107774, -1.6179390774236222, -0.17104758080074758, 1.8828155748958106, -0.15209225781181476]"
single_block,0.5,1,52,52,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.585600000107661,"[-0.1423058707680071, -0.3827598927658763, -0.1184001124107774, -1.6179390774236222, -0.17104758080074758, 1.8828155748958106, -0.15209225781181476]","[-0.1423058707680071, -0.3827598927658763, -0.1184001124107774, -1.6179390774236222, -0.17104758080074758, 1.8828155748958106, -0.15209225781181476]","[-0.14504687655553727, -0.37568320485157364, -0.12068073374548102, -1.605757275186179, -0.1743470351331134, 1.8892477747408525, -0.16954201965579924]"
single_block,0.5,1,53,53,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.405899999663234,"[-0.14504687655553727, -0.37568320485157364, -0.12068073374548102, -1.605757275186179, -0.1743470351331134, 1.8892477747408525, -0.16954201965579924]","[-0.14504687655553727, -0.37568320485157364, -0.12068073374548102, -1.605757275186179, -0.1743470351331134, 1.8892477747408525, -0.16954201965579924]","[-0.14778499518147073, -0.36862148765290736, -0.1229597156248016, -1.5936001909409279, -0.17763695759577366, 1.8956516290985443, -0.1868939794345374]"
single_block,0.5,1,54,54,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,5.484699999215081,"[-0.14778499518147073, -0.36862148765290736, -0.1229597156248016, -1.5936001909409279, -0.17763695759577366, 1.8956516290985443, -0.1868939794345374]","[-0.14778499518147073, -0.36862148765290736, -0.1229597156248016, -1.5936001909409279, -0.17763695759577366, 1.8956516290985443, -0.1868939794345374]","[-0.15052448668441126, -0.36155132462063455, -0.12523856860219965, -1.581430932262822, -0.1809333787306433, 1.9020669098641274, -0.20431093664823174]"
single_block,0.5,1,55,55,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.0248000008868985,"[-0.15052448668441126, -0.36155132462063455, -0.12523856860219965, -1.581430932262822, -0.1809333787306433, 1.9020669098641274, -0.20431093664823174]","[-0.15052448668441126, -0.36155132462063455, -0.12523856860219965, -1.581430932262822, -0.1809333787306433, 1.9020669098641274, -0.20431093664823174]","[-0.15326199430278858, -0.3544877173300661, -0.12751619531343872, -1.5692729098054656, -0.18422387018168107, 1.9084711723577397, -0.22166857581325486]"
single_block,0.5,1,56,56,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.002599999192171,"[-0.15326199430278858, -0.3544877173300661, -0.12751619531343872, -1.5692729098054656, -0.18422387018168107, 1.9084711723577397, -0.22166857581325486]","[-0.15326199430278858, -0.3544877173300661, -0.12751619531343872, -1.5692729098054656, -0.18422387018168107, 1.9084711723577397, -0.22166857581325486]","[-0.1560012702851458, -0.34741458069906767, -0.12979452148643053, -1.5570995364637281, -0.18752089689664142, 1.9148919887575955, -0.23909233439359293]"
single_block,0.5,1,57,57,1,guarded,scripted_non_learned_reference,False,,False,False,0.0,0.0,0.0,0,0,6.437699994421564,"[-0.1560012702851458, -0.34741458069906767, -0.12979452148643053, -1.5570995364637281, -0.18752089689664142, 1.9148919887575955, -0.23909233439359293]","[-0.1560012702851458, -0.34741458069906767, -0.12979452148643053, -1.5570995364637281, -0.18752089689664142, 1.9148919887575955, -0.23909233439359293]","[-0.15874195450805453, -0.3403378370369571, -0.13207465915569436, -1.544917972880464, -0.1908203117141403, 1.9213240977972774, -0.25654210195920535]"
