schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,mode,latency_source,replan_steps,latency_steps,query_index,observation_step,response_step,observation_captured_monotonic_ns,policy_call_started_monotonic_ns,policy_call_finished_monotonic_ns,response_ready_monotonic_ns,clock_trace_complete,observation_age_ms,inference_latency_ms,response_delivery_elapsed_ms,policy_inference_latency_ms,server_inference_latency_ms,response_jitter_requested_ms,jitter_key_sha256,completed_controller_steps,simulated_catchup_steps,action_chunk_steps,measured_stale_steps,action_offset_steps,selected_stop_step,available_suffix_steps,deadline_exceeded,horizon_overrun,age_refresh_index,fallback_hold_steps,alignment_disposition,alignment_reason,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_000,11,libero_spatial,2,1,async_unguarded,measured_wall,5,0,12,99,102,13517293638277,13517296209276,13517377723267,13517457884328,True,164.24605099928158,81.5139909991558,80.16106099967146,58.2174009996379,80.7399789991905,80.0,2232d30e36dd51a672af1a67b80a58409984d9db02d30ae597c120e47119a137,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03749695577458071,0.019823884188207,0.00011063423281597708,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_000,11,libero_spatial,2,1,async_unguarded,measured_wall,5,0,13,107,108,13517690335323,13517692986568,13517773578874,13517773627094,True,83.29177099949447,80.59230599974399,0.04822000119020231,58.21234199902392,79.75843699932739,0.0,5f8934c3460fdc3cd6b92f417a8813fcd272603dd5c81f84128fcc91cd3595c3,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.010988201221552425,0.0036645464435338623,1.3192278060571508e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_000,11,libero_spatial,2,1,async_unguarded,measured_wall,5,0,14,113,115,13517942006148,13517944557663,13518025257085,13518065389650,True,123.3835020011611,80.69942200017977,40.132565000021714,58.33258500024385,79.99201299935521,40.0,6db1e576350a216df723c8f061be8170c3af40cd81839b46c5f522388e887806,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.021201685103917567,0.016892164014065635,1.1300222881698886e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_000,11,libero_spatial,2,1,async_unguarded,measured_wall,5,0,15,120,122,13518262202863,13518264820846,13518344993118,13518385146807,True,122.94394400123565,80.1722720007092,40.15368900036265,58.057477999682305,79.3087989986816,40.0,77345f7a69940a352348b8c1d615ceca794a8eec71e8289965e152bcd598a0b2,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01640286909919608,0.022241194012186116,7.133818332157125e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_000,11,libero_spatial,2,1,async_unguarded,measured_wall,5,0,16,127,130,13518582063313,13518584666934,13518665263246,13518745432481,True,163.3691679999174,80.59631200012518,80.16923499963013,58.23812100061332,79.73709199904988,80.0,b2a497ee8e4e3f5617cab7b0df94c8afe50eacd55620602c86b594dd0044582a,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.022371063524928323,0.02519927947554021,7.020439858551001e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_002__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_002/episode_001/h_05/l_000,11,libero_spatial,2,1,async_unguarded,measured_wall,5,0,17,135,139,13518974133676,13518976715671,13519056568706,13519216809781,True,242.67610500101,79.8530350002693,160.24107500015816,57.89742300112266,79.06886400087387,160.0,49af0ee94dde5b631346f4801f9a519d86009b1b0716236e4e1affe685d6be52,4,4,10,5,0,10,5,False,False,0,0,terminal_before_dispatch,success_during_inference_delay,False,success_during_inference_delay,,0.02198894962515395,0.042257375964469046,0.0002125767412839816,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,0,10,13,13521455607223,13521458228536,13521540327313,13521620515899,True,164.90867599895864,82.09877700028301,80.18858600007661,58.301753999330685,80.93726500010234,80.0,78b9bbf8b1eb6adacdbf0fac2a5a1c1fd6841f56eace3b8b62da9bfefc206023,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.00032846451143090066,0.0014475780524604727,0.00023796755130513214,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,1,18,19,13521817791304,13521820353446,13521901251394,13521901310712,True,83.51940800093871,80.89794799889205,0.059318001149222255,58.27332800072327,80.0391180000588,0.0,62183c6dd1f5ff443f6d741279503b1b710d78831aed5c86f0098b68f0a82ec8,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.010160735104596863,0.010393728885782369,3.643417795744924e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,2,24,28,13522047695584,13522050309303,13522131005485,13522291288759,True,243.59317499875033,80.69618199988327,160.28327399908449,58.452811999814,79.89351499963959,160.0,7c847b9661dd98ffa73a90fd20dc3a8f7ad01760b847c3db12b35284e3d89136,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.049203749536850167,0.034476372822151005,0.00011188670188454208,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,3,33,36,13522514303627,13522516837244,13522598688260,13522678864233,True,164.5606059992133,81.85101599883637,80.17597300022317,58.26445300044725,80.90858800096612,80.0,e33079b701a089a2f2fbecf540f4b67ad86950ddb504d701970eff420f270d6c,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03585419393633979,0.026959132762710055,6.668811334294839e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,4,41,44,13522873695207,13522876264230,13522956850745,13523037019857,True,163.32465000050433,80.58651499959524,80.16911199956667,57.99515800026711,79.85676699900068,80.0,09f183f8e125b8da67d316d5f4815f3ab9e575aa44379b415ff921e93f7f3346,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.043640694797141694,0.040128813087926325,4.9588783981605045e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,5,49,51,13523231586891,13523234151080,13523314444796,13523354584070,True,122.99717900168616,80.29371600059676,40.139274000466685,58.29857400021865,79.5846570017602,40.0,6d2442b36fd4de111e89a66a4e5081bb2fabcfcefe3521a137e1ee65b81b4702,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.021900957731172906,0.008333106543730477,2.0864186053765055e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,6,56,57,13523526113104,13523528696208,13523608644602,13523608694482,True,82.5813779993041,79.94839399907505,0.04988000000594184,58.12675100060005,79.25894499931019,0.0,67907b987c4c08e45a0e84ecb68950093c1c30128288314f6336b15df1255352,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005679161732704982,0.018441527807406616,8.454841351833442e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,7,62,65,13523757184173,13523759721404,13523840158206,13523920316739,True,163.13256600005843,80.43680199989467,80.15853300094022,58.30729699846415,79.6769039989158,80.0,39ec693be82ed58673ebab88b3e52247d2771e3ac014f57903278f175bca700c,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02140141697228347,0.02329017123684174,0.00032104889967674716,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,8,70,73,13524185390619,13524187902535,13524268007395,13524348265294,True,162.87467499932973,80.10485999875527,80.25789900057134,58.22343699946941,79.38909200129274,80.0,04cedf64e52664ae14e864fb74e691e94aa6cb03cfcd9b9f7ed3ed09c4c95ed9,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.015327493063899751,0.010727809804073634,0.00020017567368238454,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,9,78,80,13524581697064,13524584296715,13524664671342,13524704802459,True,123.10539499958395,80.37462699940079,40.13111700078298,58.020123000460444,79.6018750006624,40.0,76345fdfab41ab658f989c1f64b59b3da1154ad4d3b336bb2e1fe7c938d12344,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.010271816502683216,0.028702539389197534,1.473737293739702e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,10,85,86,13524930478222,13524933320912,13525013589047,13525013637523,True,83.15930099888647,80.26813499964192,0.048476000301889144,58.12438500106509,79.62721399962902,0.0,2dfc6f47602f73b8c4eae7350c71e9719cca105224dd5be1921e4fce60522d71,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0022960396248115794,0.005520167902993343,0.004712378312110344,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,11,91,94,13525198460382,13525201030472,13525280971095,13525361135597,True,162.67521500049043,79.94062299985671,80.16450200011604,57.89316600021266,79.25788200009265,80.0,444b3329b5cbbc7ae898872d836a19c2a4f3e3f1a34b0eba6b998ad42ed4eefa,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.012356474867202,0.025304262459116527,0.00037196005171639046,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,12,99,100,13525591044135,13525593677581,13525673584714,13525673633223,True,82.58908799871278,79.90713300023344,0.04850899858865887,58.06022400065558,79.26044899977569,0.0,f5262dc9d20f5cccd615c16d854dfbd6244d160e552b766cfd0656d494fcea13,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.013751291744194816,0.0063599415016026405,3.623196022926184e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,13,105,106,13525845727317,13525848257885,13525928823068,13525928870480,True,83.14316299947677,80.565182999635,0.04741200064017903,57.899781999367406,79.90000399877317,0.0,9169c88613e9e6dc2bc2889ecb17cf5bc8c2bac04cba8a24aa272f9e9cb6255d,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.010460354143570695,0.006356489384291675,4.9442913233216715e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,14,111,114,13526096784970,13526099295533,13526178977242,13526259130554,True,162.34558400174137,79.68170899948746,80.15331200112996,57.893469000191544,79.0493399999832,80.0,5f5ad7184bd8d12efbc369833e87d05e70ab6e0f8a8a6070b83a6dfa0cdd8a28,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03358293565690998,0.01690083100017863,7.653867983016842e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,15,119,122,13526487740294,13526490338101,13526570563247,13526650722294,True,162.981999999829,80.22514599906572,80.15904700005194,57.99321199992846,79.55012999991595,80.0,db299cbc0e692d02ee1f72de9ec38368480347b3279e00288a62479d23d7cae7,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03643018085946465,0.01604205455450592,5.585104581756241e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,16,127,130,13526910887215,13526913413319,13526993573084,13527073730767,True,162.84355200150458,80.15976500064426,80.15768299992487,58.097576000363915,79.45697899958759,80.0,1aff834fcacb5d82920174e6733b315b5b1ab4209c409166696a5e6d98534eed,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.005043567258582587,0.024491909944952487,0.0026231680278584854,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,17,135,138,13527362151437,13527364676839,13527444776485,13527524936547,True,162.78511000018625,80.09964599841624,80.16006200159609,58.05530299949169,79.42131200070435,80.0,eba9700c0fbfd8ea6a663a6959f727d6447ed40b46c0cc84cc66662c9ee2bd9b,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.014536308841997242,0.04026723472094567,0.0006007828031600821,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,18,143,144,13527756985739,13527759523919,13527839370936,13527839418738,True,82.43299899913836,79.84701700115693,0.047801999244256876,58.10294699949736,79.17663899934269,0.0,821bc3c138225e781101fcb5bc7938ed72326155ab98192bd6f4529ff0560494,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.012082201363799193,0.011761909537927556,0.0001117486071585596,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_000/h_05/l_000,12,libero_spatial,3,0,async_unguarded,measured_wall,5,0,19,149,153,13528008571849,13528011066467,13528090866754,13528251108300,True,242.53645099997811,79.80028700148978,160.24154600017937,58.22312999953283,79.1475050009467,160.0,ea8890015cfe4c2b1ad9a14777dfb9732399e0b1ef696a71376e0d3a4bcc5083,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.027749015378395112,0.03609601167537453,0.0002556045345631151,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,0,10,13,13529782061428,13529784717800,13529866380424,13529946568944,True,164.50751599950308,81.66262400118285,80.1885199998651,58.2177819997014,80.53983699937817,80.0,78b9bbf8b1eb6adacdbf0fac2a5a1c1fd6841f56eace3b8b62da9bfefc206023,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,0.00032846451143090066,0.0014475780524604727,0.00023796755130513214,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,1,18,19,13530146197555,13530148793369,13530229362072,13530229420022,True,83.2224670011783,80.56870299878938,0.05795000106445514,58.105485999476514,79.64050299960945,0.0,62183c6dd1f5ff443f6d741279503b1b710d78831aed5c86f0098b68f0a82ec8,1,1,10,2,2,7,8,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.011838860123401995,0.009269742042219893,3.607753067909336e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,2,24,28,13530378202532,13530380783702,13530460868960,13530621116868,True,242.9143360004673,80.08525800141797,160.24790799929178,58.20476200096891,79.39515400175878,160.0,7c847b9661dd98ffa73a90fd20dc3a8f7ad01760b847c3db12b35284e3d89136,4,4,10,5,5,10,5,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.049509044433524774,0.03202942095305812,0.00011306953955443622,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,3,33,36,13530844633817,13530847122721,13530927840813,13531008014638,True,163.3808210008283,80.71809200009739,80.17382500111125,58.09418699936941,80.00784900104918,80.0,e33079b701a089a2f2fbecf540f4b67ad86950ddb504d701970eff420f270d6c,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.04067580404069988,0.02055170287256526,6.441396743323696e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,4,41,44,13531206701035,13531209263776,13531289788280,13531369969098,True,163.26806299912278,80.52450400100497,80.18081799855281,58.13051900076971,79.78737000121328,80.0,09f183f8e125b8da67d316d5f4815f3ab9e575aa44379b415ff921e93f7f3346,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.03382040621916636,0.040541158439247285,3.812246762038146e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,5,49,51,13531569166733,13531571695505,13531652759441,13531692897190,True,123.73045700041985,81.06393600064621,40.13774899976852,58.272066999052186,80.29466700099874,40.0,6d2442b36fd4de111e89a66a4e5081bb2fabcfcefe3521a137e1ee65b81b4702,2,2,10,3,3,8,7,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.0200097373046574,0.0053609922734021076,2.3650914090095343e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,6,56,57,13531869915144,13531872427045,13531952260467,13531952310740,True,82.39559600042412,79.8334219998651,0.050272999942535535,57.941720999224344,79.13442499921075,0.0,67907b987c4c08e45a0e84ecb68950093c1c30128288314f6336b15df1255352,1,1,10,2,2,7,8,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,0.0067740096851990235,0.015002425997320004,0.0033730406006162728,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,7,62,65,13532113602270,13532116119292,13532196136681,13532276282169,True,162.67989900006796,80.01738899838529,80.14548800019838,57.89125899900682,79.30565599963302,80.0,39ec693be82ed58673ebab88b3e52247d2771e3ac014f57903278f175bca700c,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,0.005672311991824814,0.024934347300678346,0.005067582852965832,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,8,70,73,13532505992636,13532508530275,13532588950959,13532669117242,True,163.12460599874612,80.42068400027347,80.1662829999259,58.08265500127163,79.75796800019452,80.0,04cedf64e52664ae14e864fb74e691e94aa6cb03cfcd9b9f7ed3ed09c4c95ed9,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.03906175700981603,0.03530391896952463,2.944827439931106e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,9,78,80,13532881459654,13532883964457,13532964592073,13533004737819,True,123.27816499964683,80.62761600012891,40.1457459993253,58.027046999995946,79.89754600021115,40.0,76345fdfab41ab658f989c1f64b59b3da1154ad4d3b336bb2e1fe7c938d12344,2,2,10,3,3,8,7,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.0209357116803931,0.018345297976539728,6.330459840434965e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,10,85,86,13533188565235,13533191046602,13533272116987,13533272163147,True,83.59791200018662,81.0703850002028,0.046159999328665435,58.1991309991281,80.3908779998892,0.0,2dfc6f47602f73b8c4eae7350c71e9719cca105224dd5be1921e4fce60522d71,1,1,10,2,2,7,8,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.012647475375022392,0.006969439734224768,1.4206314995360639e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_000/h_05/l_000,13,libero_spatial,3,0,latency_aligned,measured_wall,5,0,11,91,94,13533429443043,13533431951059,13533512060483,13533592211858,True,162.76881500016316,80.10942400142085,80.15137499933189,57.93031599932874,79.42484299928765,80.0,444b3329b5cbbc7ae898872d836a19c2a4f3e3f1a34b0eba6b998ad42ed4eefa,3,3,10,4,4,9,6,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.0346476581575576,0.022272827791965228,1.8590990525914515e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_000,14,libero_spatial,3,1,latency_aligned,measured_wall,5,0,0,10,14,13535063261779,13535065969403,13535148141266,13535308410315,True,245.1485359997605,82.17186299953028,160.26904899990768,58.27357299858704,81.02647099985916,160.0,36009dafb4a3cb6ba670d55f2255974516cfa99e525917dd527eeb9d6ec0c3a0,4,4,10,5,5,10,5,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,,0.00018315196656163663,0.0013776659460251262,0.00028304961648589755,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_000,14,libero_spatial,3,1,latency_aligned,measured_wall,5,0,1,19,23,13535534422285,13535536990182,13535619825834,13535780092869,True,245.67058399952657,82.8356519996305,160.26703500028816,58.31447300079162,81.69686799919873,160.0,4eba6ca753507f276541d2f37cb534718b8cefb1667f26ac81ce5cca3b49d3ea,4,4,10,5,5,10,5,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.04755947989805794,0.04651932750745961,0.00013269671651802706,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_000,14,libero_spatial,3,1,latency_aligned,measured_wall,5,0,2,28,32,13536001426585,13536003978302,13536086173541,13536246457807,True,245.03122199894278,82.19523899970227,160.28426599950762,58.36386000009952,81.20965099988098,160.0,472d42b70e21f30f94caebae8c4f808b71c2e6494b922a5359e3f14b81586d0a,4,4,10,5,5,10,5,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.04785334549587845,0.024470551513304198,9.710436553680979e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_000,14,libero_spatial,3,1,latency_aligned,measured_wall,5,0,3,37,39,13536470115750,13536472701667,13536554383629,13536594555977,True,124.44022700037749,81.68196199949307,40.17234800085134,58.440785000129836,80.6989140000951,40.0,2ed60783cd3c24ad77799d24e53a5b1ebc540330d4234a45b8b2252e5a478687,2,2,10,3,3,8,7,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.02731778280965358,0.01747863429085965,3.327642367081246e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_000,14,libero_spatial,3,1,latency_aligned,measured_wall,5,0,4,44,46,13536768276859,13536770800606,13536852248339,13536892409468,True,124.13260900029854,81.44773300045927,40.16112899989821,58.114195000598556,80.52658499946119,40.0,e93ccf7e6101b25186f0a02c0538b51c86b77ceaba920e360f48c25ec65ea421,2,2,10,3,3,8,7,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.023199647233105334,0.004439350390376554,2.273318178701994e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_001/h_05/l_000,14,libero_spatial,3,1,latency_aligned,measured_wall,5,0,5,51,52,13537066164506,13537068706393,13537150846527,13537150918208,True,84.75370199994359,82.14013399992837,0.07168100091803353,58.14637000003131,81.19902699945669,0.0,c1f037451a432a302f475bb2049ab25b73a5f463eedcffede19890f1b616c1fc,1,1,10,2,2,7,8,False,False,0,0,execute,fresh_suffix_available,True,accepted_measured_latency_aligned,position_mismatch,0.010781242646220632,0.0032235192763753013,9.125310814171728e-06,,,
