schema_version,episode_id,pair_id,task_suite,task_id,episode_index,mode,replan_steps,latency_steps,fixed_refresh_interval,query_index,observation_step,response_step,inference_latency_ms,policy_inference_latency_ms,server_inference_latency_ms,injected_latency_steps_requested,injected_latency_steps_executed,action_chunk_steps,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,0,10,14,84.58163400064223,58.467303999350406,83.04938000219408,4,4,10,True,accepted_state_guard,,0.0006356214100643249,0.002504492346603234,0.0002825670358579391,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,1,19,23,82.23135599837406,58.137936001003254,81.23241900102585,4,4,10,False,rejected_state_mismatch,position_mismatch,0.01842319368558585,0.015078715529861876,0.00013000778939969287,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,2,23,27,81.606912001007,58.07639699924039,80.70858999781194,4,4,10,True,accepted_state_guard,,0.0065332021882039135,0.011597393957561087,0.00011251302057566082,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,3,32,36,79.07261600121274,55.95057499886025,78.18608500019764,4,4,10,False,rejected_state_mismatch,position_mismatch,0.03966930240367271,0.01005676466687567,7.397285900373474e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,4,36,40,80.56567699895822,56.17399699985981,79.75410800281679,4,4,10,False,rejected_state_mismatch,position_mismatch,0.01360264475547978,0.024959141641512302,6.139534772003907e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,5,40,44,79.61968199742842,56.08888699862291,78.76164299887023,4,4,10,True,accepted_state_guard,,0.0068217832464906435,0.0028747598531729257,5.1577547054780515e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,6,49,53,80.37776699711685,56.096713997249026,79.52706799915177,4,4,10,False,rejected_state_mismatch,position_mismatch,0.04128331048808062,0.02548267282658514,3.5583307610317916e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,7,53,57,79.36907700059237,55.95597199862823,78.50850799877662,4,4,10,True,accepted_state_guard,,0.007185028448297037,0.01620648092472127,3.291903223502646e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,8,62,66,80.0479350000387,56.151664997742046,79.14531999995233,4,4,10,False,rejected_state_mismatch,position_mismatch,0.04255486534890133,0.05360780163166208,2.141875925672221e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,9,66,70,78.8590429983742,56.03518499992788,77.97704900076496,4,4,10,False,rejected_state_mismatch,position_mismatch,0.014512835041902133,0.05258064500454137,1.9019439985168418e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,10,70,74,79.37838200086844,56.187444999522995,78.28416000120342,4,4,10,True,accepted_state_guard,,0.00695324565687165,0.009609045260352014,1.5464157422415137e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,11,79,83,80.79441799782217,56.30224900232861,79.77283999935025,4,4,10,False,rejected_state_mismatch,position_mismatch,0.020072994406732693,0.00411041361515764,9.966975434351488e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,12,83,87,79.45858700259123,56.09752899908926,78.57252800022252,4,4,10,True,accepted_state_guard,,0.004522400465234436,0.004825676279338545,8.461005205330496e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,13,92,96,80.11319999786792,56.15577199932886,79.26650900117238,4,4,10,False,rejected_state_mismatch,position_mismatch,0.018421092284965933,0.003089762481791827,0.014148418925765141,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,14,96,100,80.389307000587,56.15878200114821,79.54148100179737,4,4,10,True,accepted_state_guard,,0.004849129931455908,0.006307394864473881,0.018681079804242044,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,15,105,109,80.10546299919952,56.03933499878622,79.05347899941262,4,4,10,True,accepted_state_guard,,0.00851967513873606,0.015960499916961426,0.002365155920206962,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,16,114,118,79.32348800022737,56.00077000053716,78.25875400158111,4,4,10,False,rejected_state_mismatch,position_mismatch,0.027218366516336842,0.0166028559884165,2.3055642073336897e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,17,118,122,80.9485380013939,56.13690600148402,80.00490199992782,4,4,10,True,accepted_state_guard,,0.006778917341907165,0.014580016150335069,1.1690582078076241e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,18,127,131,82.26325000214274,56.094466999638826,81.09625199722359,4,4,10,False,rejected_state_mismatch,position_mismatch,0.04903363125503579,0.028218149012820246,5.78490323391561e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,19,131,135,81.97599899722263,58.06507699890062,81.0480420004751,4,4,10,False,rejected_state_mismatch,position_mismatch,0.016865806609347223,0.042131624737724006,2.062695669490574e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,20,135,139,83.34441500119283,58.044352001161315,82.40717299850076,4,4,10,True,accepted_state_guard,,0.006954526740152408,0.003630728718907431,1.578047309910239e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,21,144,148,81.51434300089022,58.01727200014284,80.59259699803079,4,4,10,False,rejected_state_mismatch,position_mismatch,0.03991710401244545,0.020450740483155625,9.696332361315563e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,22,148,152,80.77533399773529,57.991862999188015,79.90981200055103,4,4,10,False,rejected_state_mismatch,position_mismatch,0.01575402534149301,0.03375096463161892,2.3296751171055386e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,23,152,156,81.04307500252617,57.92737599767861,80.21217499845079,4,4,10,True,accepted_state_guard,,0.008755842515344253,0.0012275513608734174,1.7249770008103283e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,24,161,165,80.88566200240166,58.01407000035397,80.10989700051141,4,4,10,False,rejected_state_mismatch,position_mismatch,0.038158182328446553,0.04697249352968654,5.268978912665017e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,25,165,169,80.62537099976907,57.93809399983729,79.78713199918275,4,4,10,False,rejected_state_mismatch,position_mismatch,0.01214116757240298,0.037482595668001495,1.1939159283118686e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_045__h_05__l_004__state_guard,libero_spatial/task_002/episode_045/h_05/l_004,libero_spatial,2,45,state_guard,5,4,,26,169,173,79.0706260013394,57.01582400070038,78.30634899801225,4,4,10,False,rejected_state_mismatch,position_mismatch,0.010124237666516671,0.006305767593473413,8.428029816359012e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,0,10,14,81.3562510011252,56.07744399821968,80.2253469992138,4,4,10,True,accepted_state_guard,,0.00020763941676140164,0.0011882000773508926,0.00028278980204198695,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,1,19,23,82.25095300076646,58.025907001137966,81.28270499946666,4,4,10,False,rejected_state_mismatch,position_mismatch,0.01653769237330399,0.011498640588875115,0.0001296317200326358,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,2,23,27,83.58716899965657,58.26109199915663,82.69547100280761,4,4,10,True,accepted_state_guard,,0.005433049295915238,0.009563057282458032,0.00011281881887714729,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,3,32,36,82.45093699952122,58.10152100093546,81.51137700042455,4,4,10,False,rejected_state_mismatch,position_mismatch,0.038704949688350344,0.015555218274644724,7.775723196808138e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,4,36,40,79.98905400017975,56.90954999954556,79.08545900136232,4,4,10,False,rejected_state_mismatch,position_mismatch,0.011280640154101766,0.020723910589700082,6.84862001232786e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,5,40,44,79.9434159998782,55.96935599896824,79.02192099936656,4,4,10,True,accepted_state_guard,,0.005025064449876065,0.003826609727762072,5.565038275700401e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,6,49,53,80.15815099861356,55.998520998400636,79.19381300234818,4,4,10,False,rejected_state_mismatch,position_mismatch,0.04673472002402983,0.04654740797137159,3.572385331785527e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,7,53,57,78.80769199982751,55.929789999936474,78.06078700014041,4,4,10,False,rejected_state_mismatch,position_mismatch,0.011092758012172228,0.03807649458170052,3.6097072307020306e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,8,57,61,78.57100999899558,55.86361299720011,77.84611400347785,4,4,10,True,accepted_state_guard,,0.004074953824684254,0.009381461303050962,3.267804620156467e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,9,66,70,80.92767900234321,56.249065000884,79.9261159991147,4,4,10,False,rejected_state_mismatch,position_mismatch,0.021620108196433632,0.003402431209935124,2.2605175904348573e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,10,70,74,79.855387997668,56.13900300159003,79.00717500160681,4,4,10,True,accepted_state_guard,,0.004823195834309056,0.010046881559749652,1.709209633102976e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,11,79,83,79.86465799694997,56.17847699977574,78.65537699763081,4,4,10,False,rejected_state_mismatch,position_mismatch,0.024962067019353433,0.005534472707293196,1.2471589405919914e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,12,83,87,79.49770800041733,56.16731400004937,78.55516400013585,4,4,10,True,accepted_state_guard,,0.005871256886048932,0.005119516343795336,1.1090151915124635e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,13,92,96,83.1641810000292,58.449263000511564,82.04584700069972,4,4,10,True,accepted_state_guard,,0.0045652136410354646,0.004314817521928042,0.018957387470720656,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,14,101,105,83.68253599837772,58.4645470007672,82.47940599903814,4,4,10,True,accepted_state_guard,,0.009614967652544576,0.010679437065512925,0.001719622010999961,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,15,110,114,84.22596899981727,58.51099999927101,83.03413899920997,4,4,10,False,rejected_state_mismatch,position_mismatch,0.02909509636677551,0.02594357204205272,2.6111823706778236e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,16,114,118,85.31988100003218,58.2452970011218,84.07340299891075,4,4,10,True,accepted_state_guard,,0.008009300338345907,0.030695179844077485,1.3727267355153044e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,17,123,127,84.44734099975904,58.48178100131918,83.16055400064215,4,4,10,False,rejected_state_mismatch,position_mismatch,0.04969236248378953,0.0264007601388387,5.9858480374493095e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,18,127,131,82.55735700004152,58.09717900046962,81.63639600024908,4,4,10,False,rejected_state_mismatch,position_mismatch,0.016033757615327396,0.04014114667481677,2.483335768427384e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,19,131,135,83.94406699881074,58.495353998296196,83.19973100151401,4,4,10,True,accepted_state_guard,,0.006855654078403437,0.005343346884282604,1.730256038777857e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,20,140,144,83.29694100029883,58.08800800150493,82.42842699837638,4,4,10,False,rejected_state_mismatch,position_mismatch,0.035324560044107486,0.02831891357502629,6.554350106869472e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,21,144,148,81.11568599997554,57.99661099808873,80.30969099854701,4,4,10,False,rejected_state_mismatch,position_mismatch,0.01326930299051821,0.029334485968575002,1.8746361198399356e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,22,148,152,80.59033199970145,57.921568000892876,79.85698599804891,4,4,10,True,accepted_state_guard,,0.008188219544529134,0.002876113932592876,1.1251214947606471e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,23,157,161,81.3508669998555,58.092613999178866,80.49453800049378,4,4,10,False,rejected_state_mismatch,position_mismatch,0.0372008770391598,0.03911931860523148,4.331384906337485e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,24,161,165,81.50046000082511,57.98003199743107,80.66096600305173,4,4,10,True,accepted_state_guard,,0.009614412364926527,0.02332373882823328,8.368110796282222e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,25,170,174,85.19252499900176,58.64640000072541,84.0305689998786,4,4,10,False,rejected_state_mismatch,position_mismatch,0.03502373060700853,0.05714335790704377,7.978803293535487e-07,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__state_guard,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,state_guard,5,4,,26,174,178,83.91110599768581,58.40072399951168,82.7331239997875,4,4,10,True,accepted_state_guard,,0.006337421504194877,0.03445408208064377,4.098121030605799e-06,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,0,10,14,82.92884699767455,58.143623999058036,81.79747200119891,4,4,10,True,accepted_unguarded,,0.00020763941676140164,0.0011882000773508926,0.00028278980204198695,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,1,19,23,81.06565900015994,58.02148600196233,80.24441199813737,4,4,10,True,accepted_unguarded,position_mismatch,0.016983720815518726,0.013147279371452148,0.00012990463073864894,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,2,28,32,81.88319900000351,58.05102299927967,81.02583000072627,4,4,10,True,accepted_unguarded,position_mismatch,0.046611703008521355,0.023838729518083277,8.915118556943047e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,3,37,41,80.95506500103511,57.989577999251196,80.17840700267698,4,4,10,True,accepted_unguarded,position_mismatch,0.041771163197130826,0.04139500353405017,6.620460823886232e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,4,46,50,81.64696300082142,58.157976000074996,80.64431099774083,4,4,10,True,accepted_unguarded,position_mismatch,0.0449308987887953,0.03132786591662012,4.353359404970364e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,5,55,59,81.9692879995273,58.069071998033905,81.10388899876853,4,4,10,True,accepted_unguarded,position_mismatch,0.040336137841804356,0.047774036761712345,2.8624646872317527e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,6,64,68,81.11618600014481,58.051040999998804,80.32459500100231,4,4,10,True,accepted_unguarded,,0.0016108039041414204,0.010854577421576429,0.018121575605265394,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,7,73,77,80.95457400122541,58.00242500117747,80.11746700140066,4,4,10,True,accepted_unguarded,,0.004961789377080183,0.010499325235653513,0.003248650214574487,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,8,82,86,82.37036999707925,58.09757200040622,81.51075600108015,4,4,10,True,accepted_unguarded,position_mismatch,0.022192695149156488,0.014247908494461673,0.0004281673566686331,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,9,91,95,81.01465000072494,57.99114999899757,80.16788000168162,4,4,10,True,accepted_unguarded,position_mismatch,0.03861598631356341,0.03265035281562271,0.00029134739068413865,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,10,100,104,81.29385899883346,58.04464899847517,80.45939300063765,4,4,10,True,accepted_unguarded,position_mismatch,0.04811594460098769,0.018485501587364762,0.00023517739320059756,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,11,109,113,81.03779700104496,57.98933600090095,80.0948129981407,4,4,10,True,accepted_unguarded,position_mismatch,0.04230539584650851,0.009998545987636442,0.0002040247437534561,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,12,118,122,81.36597300108406,58.06866999773774,80.2582149990485,4,4,10,True,accepted_unguarded,position_mismatch,0.04157082597392686,0.04385777683369913,0.0001509869155624172,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,13,127,131,80.96040499731316,57.94646499998635,79.97891600098228,4,4,10,True,accepted_unguarded,position_mismatch,0.03512798852617103,0.03216147305205773,0.0001229404819318245,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,14,136,140,80.9632109994709,57.99708700214978,79.92230599847971,4,4,10,True,accepted_unguarded,position_mismatch,0.021468346301020506,0.04191533939996441,0.00012561532744401367,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,15,145,149,81.0826429988083,57.95175000093877,80.0008890000754,4,4,10,True,accepted_unguarded,,0.008512397232090754,0.04270140033760506,0.00014055174759617164,,,
armbench.pi05_libero_async.v1,libero_spatial__task_002__episode_046__h_05__l_004__async_unguarded,libero_spatial/task_002/episode_046/h_05/l_004,libero_spatial,2,46,async_unguarded,5,4,,16,154,158,81.56698799939477,58.01482599781593,80.33862099910039,4,4,10,False,success_during_inference_delay,,0.007857282531497076,0.05115962691902969,0.0014641372189676122,,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_045__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_045/h_05/l_004,libero_spatial,3,45,async_unguarded,5,4,,0,10,14,85.252988999855,58.491208001214545,83.92848700168543,4,4,10,True,accepted_unguarded,,9.384725284987008e-05,0.0006654655766129902,0.00028327818239841374,,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_045__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_045/h_05/l_004,libero_spatial,3,45,async_unguarded,5,4,,1,19,23,82.30965600159834,58.139015000051586,81.528396000067,4,4,10,True,accepted_unguarded,position_mismatch,0.046181335925442164,0.033867468848971315,0.00013858460493161584,,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_045__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_045/h_05/l_004,libero_spatial,3,45,async_unguarded,5,4,,2,28,32,81.64366999699268,58.08591100139893,80.79296200230601,4,4,10,True,accepted_unguarded,position_mismatch,0.052400776420538045,0.040172529756541064,9.594506327557928e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_045__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_045/h_05/l_004,libero_spatial,3,45,async_unguarded,5,4,,3,37,41,80.83573499970953,58.043555000040215,80.07372599968221,4,4,10,True,accepted_unguarded,position_mismatch,0.0501153252253993,0.01194633008118414,7.832807370843076e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_045__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_045/h_05/l_004,libero_spatial,3,45,async_unguarded,5,4,,4,46,50,80.88956599749508,58.005958002468105,80.12790200154996,4,4,10,True,accepted_unguarded,position_mismatch,0.050392235133387794,0.02499156191947431,5.069091395951825e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_045__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_045/h_05/l_004,libero_spatial,3,45,async_unguarded,5,4,,5,55,59,80.88319099988439,58.00442399777239,80.16119799867738,4,4,10,True,accepted_unguarded,position_mismatch,0.04058155676895877,0.019224585012158294,3.9829948394229375e-05,,,
armbench.pi05_libero_async.v1,libero_spatial__task_003__episode_045__h_05__l_004__async_unguarded,libero_spatial/task_003/episode_045/h_05/l_004,libero_spatial,3,45,async_unguarded,5,4,,6,64,68,81.31779399991501,57.993346999865025,80.53918400037219,4,4,10,True,accepted_unguarded,position_mismatch,0.023578739322674007,0.04855313404499839,0.00012667405369867074,,,
